topic,speech_id,party,sentiment,speech_date,prob,speech
0,ParlaMint-GB_2018-04-18-commons.u172,CON,0.98779296875,2018-04-18,0.7585491991866959,"The Government’s action means that large companies cannot hide their gender pay gap any more. We should commend the Government on that. That action means that we have transparency of information, and I believe that that transparency will create a momentum for change. If we are to make that momentum as fast as it can be, will my hon. Friend the Minister outline for the House the work that the Government will do to review some of the causes of the gender pay gap, particularly the discrimination that pregnant women still endure in the workplace? What work will the Government do to make sure that pregnancy discrimination is outlawed in this country in the same way that the Minister is trying to outlaw the gender pay gap?"
0,ParlaMint-GB_2015-11-18-commons.u533,CON,0.97509765625,2015-11-18,0.0,"I cannot give a specific answer, but we are aware of that issue, which is something we continuously look at, because it is a significant point that has been raised In conclusion, while endeavouring to provide increases for all, the DWP has focused on its most junior grades, and that will remain our focus—again, I think we have cross-party support for that. We are proud that the DWP’s gender pay gap has consistently been one of the lowest in Whitehall and we are committed to continue to focus on this. I thank the hon. Gentleman for raising this very important debate Question put and agreed to."
0,ParlaMint-GB_2017-11-22-commons.u72,CON,0.919921875,2017-11-22,1.0,"Departments will publish new gender pay gap figures before the end of the year to meet the requirements of the Government’s new gender pay gap regulations for all large employers. The new requirements will provide unprecedented transparency, generate wider debate, and encourage employers to take the action required to close that gap."
0,ParlaMint-GB_2021-02-10-commons.u6,CON,-0.84033203125,2021-02-10,0.8152277209558878,"I was very pleased to hear my right hon. Friend’s commitment to robust evidence. Does she agree that there is hard data that, when there is enforcement of reporting, more companies publish their gender pay gap? With no enforcement in place, so far this year, just one third of last year’s total has reported. Is that robust enough evidence for her that without enforcement there is a danger that equal pay will slide backwards?"
0,ParlaMint-GB_2018-02-21-commons.u260,CON,-0.89208984375,2018-02-21,1.0,The hon. Lady says that the Government have not made a clear commitment. Does she not agree that compelling companies in our country to publish gender pay gap information—the first time any Government have done that—is a very clear signal that is already making real change for women working in those companies?
0,ParlaMint-GB_2018-02-22-commons.u176,CON,-0.9091796875,2018-02-22,1.0,"Businesses have just two weeks to file their gender pay gap reports. It is clear from some excellent investigative journalism by the Financial Times that some businesses have filed incorrect data. If this is done deliberately, what will my right hon. Friend do?"
0,ParlaMint-GB_2015-07-01-commons.u486,LAB,0.68994140625,2015-07-01,0.0,"I congratulate all Members who have made their maiden speeches today. I shall be taking up some of the themes that have featured in the debate so far I am proud to be the first female Member of Parliament for Neath. I have only one daughter, but she is the apple of my eye. I have no sisters, but I have a wonderful brother who is definitely in touch with his feminine side, although he does not have a man bag—not to my knowledge, at least Let me begin by taking up the sporting theme. Before I came here, I was proud to be the only female national coach for Squash Wales. I introduced many women and girls to sport, whether they wanted to engage in it merely for recreational purposes or to fulfil their potential and go on to represent Wales, as I did many times It is 45 years since a Labour Government passed the Equal Pay Act in response to the proactive campaign of the women in Dagenham, yet, on average, women still earn just 81p for every pound earned by men. Progress to close that gap has slowed dramatically, with the rate falling from 2.4% between 2006 and 2010 to 0.7% during the coalition Government’s period in office One of the first acts of the coalition Government was to abolish the Women’s National Commission, which was established in 1979 by Harold Wilson and Barbara Castle. It was an equality body advising and informing the Government on issues facing women, such as the lack of women in key jobs. A renewed focus on those issues is needed now more than ever. In my constituency women earn 86p for every pound earned by a man. That is slightly above the UK average, but in Neath the median weekly income for all workers, including men, is just £460, which is £20 lower than the rest of Wales, and £60 less than the UK median. The gender gap is less pronounced when the issue of equal pay is analysed through the prism of older industrial areas and the economic disparities faced by all the people of Neath The public sector, which has been severely hit by the Government’s austerity programme, is critical to women’s employment in Wales. It accounts for 40% of women’s employment, compared with 20% of men’s, and nearly two thirds of public sector employees are women. Here, the gap has increased from 9.5% to 11% The impact of the recession on work in Neath is stark. Wage rates for women in Wales are depressed compared with other regions, with women full-time employees in Wales’s public sector the second lowest paid in the UK, and in the private sector the lowest paid of all. In the service, retail and operative sectors, more than one in 20 jobs have been lost in just two years after the recession, with the total number of semi-skilled and unskilled jobs still less than in 2005. The recovery in these jobs is only coming in the shape of insecure, poorly paid employment The Bevan Foundation examined the issue in its report “Women, work and the recession in Wales”. It suggests that women in occupations at the bottom of the labour market have borne the brunt of job losses, with administrative and secretarial roles and process and plant operatives seeing significant decreases in numbers. The report also suggests that women are very much more likely to be employed part time than men— 42% of women’s employment is part time, compared with just 12% of men’s employment in June 2012. Crucially, the average part-time hourly rate is a third less than it is for full-time work. Those registered as self-employed, which accounts for 30% of female jobs since 2010, similarly earn less—in fact, they earn less than half what self-employed men earn. Then there are the punitive zero-hour contracts, which should be abolished In Wales in 2009, only 55.7% of lone parents were in employment and 26.7% of all children were living in households of in-work poverty. According to the Office for National Statistics, in 2014 there were 2 million lone parents with dependent children in the UK. Women accounted for 91% of lone parents with dependent children Women earning less in Wales, and in Neath, where the situation is exacerbated, has a direct effect on child poverty and children living in poor households. All that paints a grim picture for working women in our country. The broader effects on families and on children are clear. The United Nations predicts that at the current rate of progress it will take 70 years to achieve gender parity in Britain and to close the pay gap. It is of paramount importance that the annual equal pay check is implemented so that the information can be used to ensure that the gender pay gap is closed."
0,ParlaMint-GB_2015-07-01-commons.u354,LAB,0.63623046875,2015-07-01,0.8601041088767536,"I beg to move, That this House notes that, 45 years after the Equal Pay Act 1970, women still earn on average 81 pence for every pound earned by men; welcomes the fact that pay transparency under section 78 of the Equality Act 2010 will be introduced in 2016; and calls on the Government to ensure that this results in real progress to close the gender pay gap by mandating the Equalities and Human Rights Commission to conduct, in consultation with the Low Pay Commission, an annual equal pay check to analyse information provided under section 78 on pay gaps across every sector of the economy and to make recommendations to close the gender pay gap The motion stands in the name of my hon. and right hon. Friends. May I take this opportunity to welcome the new Under-Secretary of State for Women and Equalities and Family Justice? I hope she will put her heart and soul into it and I wish her well in the role It gives me great pleasure to have called the debate today on the subject of equal pay. If we boil it down, we see that the cause of equal pay is a matter of simple workplace injustice. It is about people’s basic right to be paid fairly for the work they do, to have the opportunity to move up, and to be able to improve life for themselves and their families, regardless of whether they are a working man or a working woman Equal pay is a fight that colours the history of the Labour party and movement, from women tram and bus conductors who went on strike in 1918, to the women machinists in the Ford Dagenham plant. The House first pressed for equal pay in 1944, in relation to equal pay for men and women teachers. The Conservative Member for Islington East, Thelma Cazalet-Keir, inserted a clause in the Education Bill but it was not to be. Churchill was so incensed that he pressured her to withdraw her amendment, telling her, “Now, Thelma. We’ll have no more of that equal pay business.” Thelma withdrew her proposal, but Churchill agreed to set up a royal commission on equal pay. Four years later, that commission warned that paying women the same as men “may prove disastrous in the long run even to young and strong women by heavily overtaxing their nervous and muscular energy” Thankfully, times changed, and in 1970 Labour’s Barbara Castle ignored those apocalyptic predictions and passed the Equal Pay Act 1970. Until that time, it was commonplace for jobs to be advertised with one rate of pay for a man, and another for a woman. The Equal Pay Act outlawed discrimination in pay and is still used today by women to challenge such discrimination, but it is not enough. Forty-five years on, women still earn on average 81p for every £1 a man earns Throughout our history, my party has fought for equality. We fought for the Sex Discrimination Act 1975, which outlawed maternity and sex discrimination; child benefit; the national minimum wage; a year’s maternity leave and the doubling of maternity pay; 15 hours’ free childcare; and the right to flexible working and paid paternity leave. I am proud that my party cut the pay gap by a third during our time in government, but we did not eradicate it I am sure the Secretary of State will say in her speech that the gender pay gap is the lowest on record, but I hope she will also concede that, in the past five years, the pace at which the pay gap is closing has slowed. That is why pay transparency is important. When companies publish data on pay, they are often surprised by how few women are in senior positions or earn the same as their male colleagues, and they usually act to change it Last summer, we launched a campaign for pay transparency, which called for a small but important action: that the Government implement section 78 of the Equality Act 2010 and mandate big companies to publish their gender pay gap. It is fair to say the Government put up some resistance, despite an excellent private Member’s Bill from my hon. Friend the Member for Rotherham (Sarah Champion). There was a rally outside Parliament led by a truly unusual and exotic coalition—I am not talking about the Prime Minister and the right hon. Member for Sheffield, Hallam (Mr Clegg). Ex-Bond girl Gemma Arterton joined the wonderful Dagenham machinist women, Unite the union members and Grazia magazine readers to call for pay transparency. The Government changed their stance, and I thank them for having the courage to change their mind, because, after all, pay transparency is a pretty humble measure: the simple act of companies that employ more than 250 workers publishing their pay gap. That simple step can help us to take huge strides towards closing the gender pay gap once and for all For that to happen, however, the information provided by around 7,000 businesses must lead to change. Transparency is effective only when firms act on the information revealed."
0,ParlaMint-GB_2018-04-18-commons.u217,LAB,0.5322265625,2018-04-18,1.0,The Minister knows of my concern about the gender pay gap in the financial services sector. I want to give her the opportunity to send a message to banks today by answering this question—a one-word answer is all that is needed. Should they be telling members of their staff who are concerned about the gender pay gap that they ought not to talk to one another about their personal pay?
0,ParlaMint-GB_2017-02-02-commons.u72,LAB,-0.95458984375,2017-02-02,0.0,"I thank the Minister for her reply. Does she agree with the overwhelming evidence suggesting that the £1,200 employment tribunal fees introduced by her Government are creating a significant barrier to women being able to hold their employer to account for gender pay disparities in the workplace? That is all women, not just low-paid women."
