topic,speech_id,party,speaker_party,sentiment,speech_date,prob,speech
0,ParlaMint-UA_2021-05-21-m0.u158,фБПП.фЄС.фУДАР,фЄС,0.65869140625,2021-05-21,0.9928811192512512,"Доброго дня, шановні колеги! У нинішній війні російську армію може перемогти не пострадянська армія, яку ми успадкували в 1991 році, а лише по-справжньому українська армія, саме та, яка почала творитися в 2014 році. Українська армія із сучасним озброєнням, українська армія з сучасними технологіями і підходами. І водночас українська армія, яка опирається і розвиває українські військові традиції. Однією з таких українських військових традицій є військове капеланство, яке було у збройних формуваннях українців часів Української революції 1917-1921 років, яке було в Українській повстанській армії. Сьогодні ми вже чули, але я це повторю, що військове капеланство – це не тільки українська військова традиція, але й міжнародний досвід, зокрема досвід країн НАТО. Тому я дуже втішений, що цей законопроект розглядається сьогодні. І сподіваюся, що в цілому врешті буде ухвалений. Тому що ми знаємо, що цей законопроект розглядався і в попередньому парламенті. Я хочу подякувати тим нашим колегам, які працювали над цим проектом. Я втішений, що ми продовжували роботу над цим проектом, зокрема за участю представників різних українських церков. Сподіваюся, що врешті він буде ухвалений. Відповідно наша фракція буде голосувати за цей проект за основу, але маємо зауваження, власне, до тієї редакції, яку пропонує комітет. Тому ще раз прошу підтримати цей проект за основу. Дякую. Слава Україні!"
0,ParlaMint-UA_2018-01-16-m1.u74,фБПП.фЄС.фУДАР,фБПП,0.6064453125,2018-01-16,0.3992926776409149,"Україна, Збройні Сили України, громадяни України будуть мати право на відсіч такій агресії в незалежності від географії, територій, чи то Крим, чи то будь-яка інша область не дай, Боже, чи то намагання ворога просунутися далі в Донецькій та Луганській областях. Тому читайте уважно текст, ми впроваджуємо нові інститути, нові правовідносини. І це надзвичайно важливо в сучасному світі, коли дозволяють окремі країни вести неоголошені війни проти абсолютно мирного сусіда. Дякую."
0,ParlaMint-UA_2018-09-20-m0.u47,фБПП.фЄС.фУДАР,фБПП,0.58349609375,2018-09-20,0.10433905571699142,"Шановний пане Голово! Шановні колеги депутати! Шановні українці! Направду, ми сьогодні живемо в особливий час для України. Ми сьогодні, кожен з нас маємо робити свій вибір. Але й маємо робити добре свою роботу. Як член Асамблеї НАТО впродовж останніх двох років, хочу відзвітувати як делегат, делегат від парламенту. Є представники від різних фракцій, які там успішно працюють. Я хочу прозвітувати за ту роботу, яку ми робили останні два роки: це весняна сесія у Грузії, це осіння сесія в Бухаресті, яка змінила через 10 років те, що Україні і тоді не було надано. А те, що саме весною 2020 року в Україні відбудеться весняна сесія Асамблеї НАТО вперше в історії НАТО і в історії України. Це та наша парламентська робота, за яку сьогодні ми можемо звітувати. На нас покладається особливий вибір і, повірте мені, ті, хто, можливо, колись тут в парламенті мав іншу думку, сьогодні точно розуміє, що це важливо. І я звертаюся до всіх тих, хто ще не визначився, але розуміє, що це важливо зробити. Так, сьогодні саме український народ хоче євроатлантичної інтеграції. Так, про це говорять багато соціологічних опитувань. Так. Тому що якби було НАТО, була парасоля безпеки над Україною, ми би не мали анексії Криму і сьогодні війни на Сході. Так, ми розуміємо, що НАТО – це стандарти життя, це охорона здоров'я, це освіта. І саме так сьогодні через трасти, за які виділення коштів голосують усі національні парламенти, які входять до асамблеї НАТО, надають цю можливість Україні. Кожного грудня в кінці року ми чуємо, яким чином відбувається звіт, і як ми освоюємо прозоро ці кошти. Так, важливо прийняти Закон про безпеку, так, важливо сьогодні брати участь у миротворчих різних місіях, але насправді основна миротворча місія, яку ми робимо, – це та місія на сході України. Сьогодні українці захищають і членів країн НАТО, і Європейський Союз. Для нас сьогодні важливо не схибити, бо направду наші сусіди Балти робили цей вибір. І наш великий друг Раса Юкнявічене сьогодні президент асамблеї, робить абсолютно велику роботу і каже: ""Скажіть, що ви це хочете, закріпіть це в законі і покажіть, що ця ваша думка не коливається, як було це впродовж останніх років в цьому парламенті"". Сьогодні на кожного з нас покладений важливий вибір. Як говорив Андрей Шептицький, в єдності наша сила, добробут і перемога, в єдності держави, в єдності церкви і в єдності нації. Слава Україні!"
0,ParlaMint-UA_2022-02-23-m0.u20,фБПП.фЄС.фУДАР,фЄС,-1.0,2022-02-23,0.3707314431667328,"Олексій Горчаренко, Україна. Друзі, сьогодні ми стоїмо перед викликом існування нашої держави. Фактично Путін сказав: ""Я не визнаю факту існування вашої держави, вашої нації, вас не існує, і я вас знищу"". Вчора ми побачили черговий ультиматум від божевільного кремлівського диктатора: ніякого НАТО, визнайте Крим і демілітаризація, тобто здайте зброю, ну, а далі я зроблю з вами все, що завгодно. Ми чудово знаємо з історії, цей вибір між ганьбою та війною. І ми знаємо, що обираючи ганьбу, ти обираєш і війну, але ще в гіршому варіанті. Тому ми ніколи не піддамося на ці ультиматуми, ми ніколи на це не підемо. Ми будемо захищати нашу державу і ми її обов'язково захистимо. Сьогодні я закликаю, бюджетний комітет має підтримати 6542, і взагалі фінансування наших Збройних Сил, давайте об'єднаємося і разом нарешті сьогодні виділимо перше додаткове фінансування, і потім кожен день будемо додавати, додавати, додавати нашим Збройним Силам. Сьогодні люди по всій Україні виходять на вулиці, і в суботу о 13 годині ми вийдемо обов'язково у Краматорську, щоб показати, що Донбас – це Україна, і ніякий ""ДНР/ЛНР"", і ніякий ""руський мір"", і ми обов'язково це зробимо. Друзі, сьогодні 23 лютого, і в Росії будуть розповідати про День защитника Отечества, і будуть розповідати щось своїм солдатам, що ідіть, воюйте, давайте несіть ""русский мир"". Я хочу звернутися до російських солдат. Вас тут нічого не чекає! Вас не чекають тут ні мешканці Краматорська, Маріуполя, Харкова, Одеси, Києва з квітами в руках. Ми вас чекаємо з ""джавелінами"" і зі зброєю в руках. І якщо ви сюди зайдете, ви звідси вже ніколи не вийдете, це ми вам обіцяємо. Добро пожаловать в ад! Це ми вам можемо сказати, і ви тут помрете, помрете, як паршиві пси, якщо ви зайдете в нашу державу. І ваші генерали, які кидають вас в цю м'ясорубку, вони будуть потім перші тікати. Тому зараз кидайте зброю, йдіть додому до своїх дітей, до своїх жінок, тут вам немає чого робити. Це не ваша земля і ніколи нею не буде! Ми обов'язково переможемо, що б і хто вам не розповідав. І перемога буде за нами. Україна буде вільною, а ви залишитесь тут навічно в цій землі. Оце ваше майбутнє, якщо ви спробуєте це зробити. Запам'ятайте це і зупиніться зараз, поки вам не пізно. Друзі, перемога буде за нами! Слава Збройним Силам України! І слава Україні!"
0,ParlaMint-UA_2021-09-10-m0.u133,фБПП.фЄС.фУДАР,фЄС,-1.0,2021-09-10,0.38307619094848633,"Шановні колеги, президія! Взагалі я вважаю, що кожного тижня треба піднімати це питання, тому що це дійсно для України, для того, щоби ми вважали, що ми переможемо ворога, треба довести це, особливо от на цьому питанні. Чому особливо? Наріман Джелялов зараз в СІЗО на спецблоці, і, знаєте, оця банда Аксьонова під прикриттям Путіна зараз починає нову хвилю боротьбу проти кримськотатарського народу по етнічному признаку. Ми маємо сьогодні ознаки того, що всі кримські татари зараз будуть звинувачуватися як народ, який вони вважають народом-терористом. Тому наш обов'язок зараз такі механізми запровадити, щоби не дати можливості почати этой банде сводить счеты с крымскими татарами. Ми 23 серпня прийняли в парламенті дуже важливу постанову, де сказали, що ми починаємо створювати міжпарламентських вимір Кримської платформи. На жаль, Кримська платформа зараз не вийшла з єдиною такою заявою проти дій окупантів в Криму. Так давайте ми будемо робити такі кроки, які будуть вынуждать цих наших учасників Кримської платформи приймати более рішучі дії проти окупанта. Дякую."
0,ParlaMint-UA_2021-12-02-m0.u144,фБПП.фЄС.фУДАР,фЄС,-1.0,2021-12-02,0.11539647728204727,"Дякую. Перше. Зеленський нещадно брехав суспільству, коли перед виборами обіцяв марсіанський, женевський, інший формат, і зараз рухається бездарно по нормандському, і пролонгує вже третій рік поспіль законопроект, який було прийнято нашою командою. Пане Зеленський, вибачтеся перед Порошенком і нашою командою. Друге. Вчора всіх ошелешила заява Зеленського про прямі переговори з Путіним – з вбивцею і шулером сам на сам сідати без козирів за стіл переговорів. Це зрада і капітуляція, там мають бути посередники. Третє. Це Зеленський підписав в Парижі так звану ""формулу Штайнмайєра"", якою намагається норми цього закону не на три роки ввести, а на постійній основі. Це червона лінія, ми ніколи не дамо зробити особливості місцевого самоврядування на тимчасово окупованих територіях на постійній основі. Деокупація, демілітаризація і звільнення окупованих територій від Путіна і його кліки – це має стати нашим сценарієм. Дякую."
0,ParlaMint-UA_2013-05-24-m0.u209,фОПЗЖ.фОпоблок.фПР,фПР,0.47802734375,2013-05-24,0.2334633618593216,". Пономарьов Андрій, Партія регіонів, Донеччина. Я привітався українською, тому що зараз я буду розповідати, новогрецькою, вибачте, тому що зараз буду вам розповідати про велику доньку грецького народу про Пашу Ангеліну. Українська земля взагалі славиться своєю великою історією та культурою, видатними та талановитими людьми, відомими далеко за межами нашої Батьківщини. Всім напевно відомі імена героїв свого часу, Микити Ізотова, Олексія Стаханова та Паші Ангеліної. У 2013 році виповнюється 100 років з Дня народження двічі героя соціалістичної праці, організатора стаханівського руху у сільському господарстві Параскеви Микитівні Ангеліної. Параска Микитівна народилася 12 січня 1913 року в невеличкому грецькому селі Старобешево, що на Донеччині. За 47 років свого життя Паша Ангеліна стала легендою. У 1933 році вона організувала першу в країні жіночу бригаду і стала ініціатором стаханівського руху у сільському господарстві. Однією із значних заслуг Паші Ангеліної був її заклик ""100 тисяч подруг на трактор!"", на який відгукнулося біля 20 тисяч жінок по всій Україні. І коли в часи воєнного лихоліття тисячі чоловік пересіли з тракторів на танки, їх місце зайняли учасниці знаменитих жіночих бригад 30-40-х років. Роки війни Паша Ангеліна зі своєю бригадою досить успішно працювала на землях Казахстану. З ініціативи Паші Ангеліної вперше в Казахстані була використана озима пшениця. Коли утворився дефіцит необхідно для фронту бензину, трактори бригади запрацювали на керосині, і тільки для того, щоб їх завести, використовували бензин. Вміле використування техніки, грамотний агрономічний підхід та цілодобова робота тракторів дозволила вже у 1942 році зібрати небачений для Казахстану врожай. ""Битвою за врожай"" назвала в одному зі своїх виступів Паша Ангеліна працю бригади у воєнні роки, порівнюючи працю селянина із працею солдата на фронті. Паша Ангеліна у 24 роки стала депутатом Верховної Ради Радянського Союзу і переобиралася до кінця життя. За свої трудові досягнення Паша Ангеліна була двічі удостоєна звання Героя соціалістичної праці – у 1947 та 1958 році, стала лауреатом Державної премії Радянського Союзу. Закінчую. Хотілось би зазначити, що однією з великих заслуг Паші Ангеліної стало її заступництво за греків Приазов'я від почавшихся репресій та виселення у післявоєнні годи. До цього часу десятки тисяч греків Приазов'я безмежно вдячні їй за це. Вважаю за доцільне прикласти максимум зусиль для увічнення пам'яті видатної історичної постаті, що дасть можливість на державному рівні гідно відзначити сторіччя з дня народження Паші Ангелиної. Прошу вас підтримати постанову 2775."
0,ParlaMint-UA_2022-08-15-m0.u8,фОПЗЖ.фОпоблок.фПР,фОПЗЖ,0.41455078125,2022-08-15,0.17068445682525635,"Дякую. Шановні народні депутати України, шановні колеги! Ви знаєте, в цей час потрібно, щоб кожен з нас і кожен українець на своєму робочому місці, у своєму населеному пункті всіляко сприяв тому, щоб перемога була за Україною, з тим, щоб ми протистояли російській агресії як у військовому плані, так і в соціальному плані. Що я маю на увазі в соціальному плані? Справа в тому, що я от спілкувався з соціологами, які проводили дослідження біженців України, і вони поділяють їх на три хвилі. Перша хвиля біженців – це на початку війни ті українські сім’ї, які могли власним автомобілем виїхати або за межі України, або переїхати в західні області України, які мали якийсь невеличкий достаток. Потім друга хвиля. І зараз найбільш небезпечна і найбільш соціально вразлива це третя хвиля біженців, тобто це ті люди, які або пішки покидали території військових дій, або ті люди, яких вивозили на автобусах, тобто які не могли з собою взяти ні пожитків, ні грошей, і в них сьогодні практично немає, і вони потребують сторонньої допомоги. Наша ""Платформа за життя та мир"", ми багато не говоримо, от минулого тижня почали збирати теплий одяг. Тому що це на перший погляд кажеться така невеличка проблема, але давайте порахуємо: у нас 15 днів лишається до початку нового навчального року, дотепер Міністерство освіти та науки не може дати ясну відповідь, як буде відбуватись навчання не те що дітей біженців, але й простих наших українських дітей, які живуть на тих територіях, де вони сьогодні живуть. Друге питання. Через два місяці, лишилося тільки два місяці до початку зимового опалювального сезону, і на цей період наші біженці з їхніми дітьми виходять абсолютно не підготовленими. І сьогодні саме вони потребують у першу чергу допомоги не тільки з боку держави, а й з боку політичних сил, з боку народних депутатів України, з боку депутатів усіх рівнів. У кожного народного депутата України, я впевнений у тому, що вдома є теплий одяг. І я впевнений у тому, і я хотів би, щоб ми цю соціальну ініціативу, і нехай наш якраз Комітет з питань соціальної політики може взяти на себе цю ініціативу, щоб ми почали навіть з цього невеличкого, щоб ми почали збирати у нас навіть у Верховній Раді України теплий одяг для біженців і для їхніх дітей. І в такий спосіб показати приклад для всіх громадян України, для депутатів усіх рівнів. В кожної політичної сили є депутати обласних, районних, міських рад. Давайте зробимо цю ініціативу і давайте реально підтримувати наших українців, наші сім'ї українців, наших біженців. Дякую."
0,ParlaMint-UA_2014-04-11-m0.u75,фОПЗЖ.фОпоблок.фПР,фПР,0.203857421875,2014-04-11,0.1340039223432541,"Шановний пане Голово, ваші вчорашні заяви і ініціативи свідчать про те, що ви глибоко розумієте ті процеси, які відбуваються на сході України, і розумієте ті тривоги для державності і цілісності України у зв'язку з цим. З цього огляду я хотіла б, щоб ви нагадали всім українцям і народним депутатам у тому числі, що на сході України живуть не окупанти, що це громадяни України, які так само її люблять, і вони послуговуються російською мовою. І ми просимо вас задля єдності України, задля спокою зробити все, щоби мовні інтереси Сходу України, мільйонів людей, які там проживають були дотримані і застережені. І прошу вас, виключати мікрофон тим депутатам, які ображають половину населення України. Дякую вам сердечно."
0,ParlaMint-UA_2013-10-24-m1.u16,фОПЗЖ.фОпоблок.фПР,фПР,-1.0,2013-10-24,0.08427605032920837,"Перше і основне: я прошу багаточисленних лідерів української опозиції не шукати потенційних винних у провалі євроінтеграції – провалу євроінтеграції в Україні не буде. Друге. Арсеній Петрович! Ви заявили тут, що вашими руками знято законом Кличка з майбутніх президентських виборів. Що це за руки такі у вас, Арсенію Петровичу, що ними так легко такі речі робити? Я розумію, Арсенію Петровичу, що депутат від вашої фракції, який вніс цю поправку, міг не мати досвіду і не розуміти, що він робить. Я можу зрозуміти пані Оксану, яка вчора на комітеті прохлопала вухами цю поправку, бо вона немає певного досвіду. Але ви, Арсеній Петровичу, прекрасно знаєте, що ця поправка означає. Ви прекрасно це знали, і або ви не контролюєте того, що діється у ваші фракції, або ви зробили це свідомо. Так само, як свідомо ви сьогодні не допустили включення у порядок денний законопроект, який би дозволив Тимошенко відправитися на лікування до Німеччини. Ви свідомо це не зробили, Арсеній Петрович, бо ви прекрасно знаєте, що як Тимошенко не випустять на лікування – не буде підписана угода. А як угода буде підписана, як ми випустимо і буде підписана, то вам не світить жодне президентство в Україні. Тому що Віктор Янукович, підписавши таку угоду, піднімається на таку висоту, що йому ні жоден опонент, ані в цьому залі, ані поза цим залом не страшний. Тому ми підпишемо цю угоду, але ви прекрасно знали, що якщо ви провалите угоду, і якщо ви знімете з президентства Кличка. Так, він не платить податків в Україні? Але це його проблеми, це його відповідальність перед виборцем. Так він платить податки для того, щоб пенсії були високі в німецьких пенсіонерів, серед яких є і ті, хто плюндрував нашу землю під час Великої Вітчизняної війни. Але це його відповідальність перед виборцем майбутнім. Це він буде пояснювати під час виборчої кампанії, чому це так. Але він повинен мати право і можливість брати участь у президентських виборах на рівні з усіма і з вами, Арсеній Петрович. І я собі не уявляю, Арсеній Петрович, як ви змиєте з своєї репутації цю пляму страшну, яку зроблено вашими руками, якими чомусь все в цій країні можна зробити. Дякую."
